aon,daily_decr30,daily_decr90,rental30,rental90,cnt_loans30,amnt_loans30,maxamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,payback30,payback90,Year,Month,Day
423.0,1401.73,1414.9,126.0,180.0,3,18,6.0,4.0,24,6,5.333333333,5.0,2016,9,7
554.0,7524.0,8569.48,2865.18,3904.68,2,12,6.0,4.0,24,6,7.0,9.0,2016,9,8
268.0,7173.93,7213.86,1625.94,2651.49,5,36,12.0,7.0,48,12,5.0,5.5,2016,7,15
823.0,16360.0,18257.4,2028.78,2683.64,8,48,6.0,12.0,72,6,4.2,5.076923077,2016,8,16
149.0,3065.0,3116.42,1721.87,2101.97,1,6,6.0,3.0,18,6,0.0,25.0,2016,7,30
110.0,54.38333333,54.38333333,167.83,167.83,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,13
1404.0,4034.158,4082.79,631.38,1555.86,2,12,6.0,3.0,18,6,6.0,6.0,2016,7,24
1649.0,747.816,753.16,1349.6,1446.0,4,24,6.0,5.0,30,6,4.333333333,4.0,2016,2,7
1658.0,16743.99467,16880.46,14271.23,17109.91,7,42,6.0,16.0,96,6,4.285714286,3.533333333,2016,7,26
446.0,15.318,15.318,58.74,58.74,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,6
153.0,13.68733333,13.68733333,381.08,381.08,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,14
1571.0,5445.0,5461.3,5717.19,8568.63,2,12,6.0,3.0,18,6,31.5,24.0,2016,8,13
106.0,2524.053333,2527.6,215.65,229.23,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,14
252.0,18981.35767,19200.21,1828.27,2135.8,1,12,12.0,1.0,12,12,0.0,0.0,2016,7,17
229.0,1901.6,1904.0,1269.28,1477.54,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,18
413.0,50.02666667,50.02666667,1054.32,1054.32,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,6
860950.1681,19.396,19.396,78.12,78.12,2,12,6.0,2.0,12,6,3.0,3.0,2016,6,6
826.0,11.36833333,17.95,12341.11,13948.21,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,7
698.0,38.31966667,38.31966667,143.39,143.39,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,13
1351.0,400.0,400.0,695.65,695.65,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,17
253.0,6651.25,6656.5,4496.96,7477.28,3,18,6.0,4.0,24,6,10.0,17.0,2016,7,21
953.0,14232.78767,14313.563,1842.79,2145.19,12,72,6.0,17.0,102,6,1.583333333,1.611111111,2016,7,23
292.0,5218.712,5234.21,1021.81,1566.55,3,18,6.0,3.0,18,6,3.0,5.333333333,2016,7,14
375.0,58.902,58.902,197.73,197.73,2,12,6.0,2.0,12,6,1.0,1.0,2016,9,6
133.0,2313.203,2321.77,2869.12,3105.07,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,13
129.0,13.51233333,13.51233333,876.61,876.61,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,6
741.0,29.11566667,29.11566667,3282.24,3282.24,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,13
747.0,21636.0,30140.32,2099.02,6913.42,2,18,12.0,2.0,18,12,0.0,0.0,2016,3,8
724.0,5216.066667,5257.0,-260.6,-346.8,1,12,12.0,1.0,12,12,0.0,0.0,2016,4,7
817.0,3680.0,4435.5,299.69,879.95,1,6,6.0,2.0,12,6,0.0,1.0,2016,11,8
143.0,1824.5,1839.0,3647.58,3832.31,1,6,6.0,4.0,24,6,0.0,13.0,2016,7,29
954.0,2000.0,2000.0,1121.3,1121.3,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,24
332.0,22440.0,29685.65,2168.42,3519.37,10,60,6.0,26.0,162,12,2.818181818,2.62962963,2016,7,8
112.0,43.75,43.75,1533.6,1533.6,3,18,6.0,3.0,18,6,1.0,1.0,2016,6,15
1349.0,22514.0,24610.6,2560.7,1778.3,1,12,12.0,1.0,12,12,0.0,0.0,2016,2,8
692.0,1096.54,1097.8,145.0,150.0,3,18,6.0,3.0,18,6,27.66666667,27.66666667,2016,1,7
631.0,3037.333333,3070.0,339.16,464.32,3,18,6.0,4.0,24,6,6.0,7.0,2016,7,14
923787.5191,5900.0,5900.0,697.9,758.8,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,7
131.0,9770.76,9853.8,1102.88,1532.0,8,54,12.0,11.0,72,12,3.0,2.8,2016,7,24
372.0,10597.95333,10639.3,7380.48,7517.96,4,24,6.0,5.0,30,6,1.25,1.4,2016,7,28
795.0,10.2,10.2,739.62,739.62,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,18
561926.7018,3752.166667,3766.25,8204.55,8596.17,7,42,6.0,8.0,48,6,3.857142857,3.857142857,2016,2,7
1442.0,13103.0,14990.66,19759.21,29913.44,5,36,12.0,9.0,60,12,3.2,3.9,2016,6,8
319.0,4692.366667,4713.05,18118.68,19414.68,6,36,6.0,7.0,42,6,1.8,2.333333333,2016,10,7
529133.7842,85.28666667,85.28666667,1816.6,1816.6,3,18,6.0,3.0,18,6,1.5,1.5,2016,6,20
881.0,8.746666667,8.746666667,336.8,336.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,16
520.0,43.93333333,43.93333333,155.2,155.2,4,24,6.0,4.0,24,6,3.666666667,3.666666667,2016,6,20
356.0,77.61,77.61,557.6,557.6,2,12,6.0,2.0,12,6,1.5,1.5,2016,5,6
1928.0,12.92566667,12.92566667,52.36,52.36,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,17
1930.0,9518.08,9545.2,771.96,879.96,5,30,6.0,7.0,42,6,4.4,5.5,2016,7,18
169.0,907.1203333,909.09,2829.24,2926.8,2,12,6.0,2.0,12,6,10.0,10.0,2016,1,7
634.0,13.16666667,13.16666667,40.0,40.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
1427.0,11457.92,11523.88,3050.91,3576.91,11,66,6.0,13.0,78,6,1.727272727,1.615384615,2016,10,7
1861.0,47.456,47.456,1160.28,1160.28,2,12,6.0,2.0,12,6,10.0,10.0,2016,12,6
302.0,1136.614667,1151.94,-154.18,-177.9,1,6,6.0,2.0,12,6,0.0,0.0,2016,4,7
879.0,6235.271,6296.57,227.13,290.13,1,6,6.0,2.0,12,6,0.0,4.0,2016,7,21
250.0,1023.6,1035.4,6802.56,7769.06,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,7
412.0,9087.0,9114.33,5837.97,6855.27,5,30,6.0,5.0,30,6,10.16666667,10.16666667,2016,7,31
424.0,13971.231,14063.31,7101.19,7806.16,7,42,6.0,12.0,72,6,2.5,2.454545455,2016,7,27
1576.0,6131.469667,6171.11,1310.55,1837.56,7,48,12.0,10.0,66,12,2.857142857,2.888888889,2016,11,7
275.0,800.0,800.0,6500.08,8144.38,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,18
665.0,3855.444667,3869.734,962.08,1492.4,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,23
857.0,1392.0,1552.3,2577.82,2637.82,0,0,0.0,0.0,0,0,0.0,0.0,2016,6,8
181.0,5852.44,5963.65,816.76,1414.5,1,6,6.0,3.0,18,6,0.0,2.5,2016,7,22
1891.0,2901.325333,2926.11,1340.56,1870.88,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,14
959.0,12292.0,18175.82,4368.04,5941.99,5,36,12.0,11.0,72,12,3.2,2.727272727,2016,4,8
1165.0,7685.9,7695.1,5793.13,6737.33,5,30,6.0,7.0,42,6,5.6,5.666666667,2016,10,7
716.0,2636.542667,2659.57,226.16,440.92,2,12,6.0,2.0,12,6,5.5,5.5,2016,7,26
748.0,6591.31,6606.1,330.04,635.36,2,12,6.0,2.0,12,6,117.5,117.5,2016,7,17
966.0,2805.653333,2821.48,1102.32,1553.92,7,42,6.0,7.0,42,6,3.833333333,4.714285714,2016,10,7
832.0,52.33066667,52.33066667,206.72,206.72,4,24,6.0,4.0,24,6,3.333333333,3.333333333,2016,6,16
859.0,6910.0,6961.0,697.94,847.94,2,12,6.0,4.0,24,6,3.666666667,8.6,2016,7,31
328.0,830.6,854.0,212.84,301.76,2,12,6.0,4.0,24,6,16.0,13.75,2016,7,13
177.0,9629.002,9716.86,2474.47,2842.84,17,102,6.0,20.0,120,6,1.588235294,1.666666667,2016,9,7
337.0,12501.0,15733.65,1095.16,2793.38,5,30,6.0,6.0,36,6,2.571428571,4.875,2016,8,15
154.0,16.71833333,16.71833333,1547.25,1547.25,2,12,6.0,2.0,12,6,0.0,0.0,2016,5,6
570.0,4285.856667,4313.57,3828.26,4101.66,2,12,6.0,3.0,18,6,3.0,3.0,2016,7,20
563.0,46.571,46.571,861.0,861.0,2,12,6.0,2.0,12,6,10.5,10.5,2016,6,21
145.0,759.2853333,826.91,6795.68,9089.72,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,14
1024.0,957.0416667,966.25,566.25,679.5,4,24,6.0,4.0,24,6,2.666666667,2.666666667,2016,5,7
1304.0,904.4333333,907.0,1525.13,2408.1,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,7
679.0,263.4493333,263.4493333,298.48,298.48,6,36,6.0,6.0,36,6,1.833333333,1.833333333,2016,6,26
1559.0,7304.61,7346.1,1258.26,1587.39,3,18,6.0,5.0,30,6,3.5,4.666666667,2016,7,27
1189.0,3901.783,3924.49,1272.56,1359.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,29
81.0,0.0,0.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,22
162.0,3.355333333,3.355333333,12.72,12.72,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
1081.0,4241.35,4270.05,4648.53,4966.61,3,18,6.0,4.0,24,6,9.333333333,9.25,2016,7,23
592.0,1500.0,1500.0,0.0,0.0,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,18
1133.0,26322.87467,26463.64,2844.72,3680.38,8,48,6.0,12.0,72,6,2.5,2.583333333,2016,7,14
907.0,34885.0,35505.16,6593.38,9588.61,12,90,12.0,19.0,132,12,1.636363636,1.944444444,2016,1,8
515.0,52099.0,53448.35,4338.36,5826.66,8,48,6.0,8.0,48,6,1.125,4.888888889,2016,1,8
173.0,13354.0,14933.89,1816.02,2907.38,4,24,6.0,4.0,24,6,2.75,2.75,2016,6,8
1915.0,16020.0,23355.4,12404.56,22348.32,5,42,12.0,12.0,90,12,3.8,3.769230769,2016,8,13
1683.0,34377.484,34678.26,2990.19,4289.39,8,96,12.0,15.0,138,12,2.285714286,1.928571429,2016,7,28
464.0,3.173333333,3.173333333,591.43,591.43,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,17
1282.0,6535.186,6583.93,749.43,1751.91,3,18,6.0,6.0,36,6,3.0,5.0,2016,7,24
511.0,1.066666667,1.066666667,275.38,275.38,2,12,6.0,2.0,12,6,4.0,4.0,2016,2,6
623.0,5234.0,5234.0,4804.11,6977.91,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,20
416.0,5828.5,5843.0,6423.54,6733.84,2,12,6.0,2.0,12,6,37.5,37.5,2016,7,29
919.0,56.18333333,56.18333333,2165.25,2165.25,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,25
161.0,4602.0,4785.6,300.26,883.16,1,6,6.0,3.0,18,6,0.0,1.0,2016,3,8
1349.0,2542.991667,2567.99,3937.88,3987.23,2,12,6.0,3.0,18,6,2.5,2.333333333,2016,5,7
510.0,24167.73333,24231.0,4317.58,4683.4,7,42,6.0,11.0,66,6,3.5,4.363636364,2016,7,26
321.0,159.2933333,159.2933333,-443.04,-443.04,3,18,6.0,3.0,18,6,11.33333333,11.33333333,2016,6,26
380.0,1844.75,1847.5,2084.11,3233.06,2,12,6.0,2.0,12,6,0.0,10.5,2016,11,7
1122.0,46.483,46.483,2198.11,2198.11,2,12,6.0,2.0,12,6,15.5,15.5,2016,6,23
807.0,7337.868,7386.56,4464.63,5888.22,4,24,6.0,6.0,36,6,3.666666667,25.0,2016,7,21
146.0,17.466,17.466,36.0,36.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,6
572.0,5906.191333,5952.22,8412.17,10103.73,5,30,6.0,6.0,36,6,4.0,4.0,2016,7,13
910.0,7427.73,7523.19,8740.6,10438.4,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,20
102.0,6.52,6.52,179.76,179.76,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,6
952.0,3780.648,3798.93,319.41,647.43,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,22
725.0,68.324,68.324,1287.25,1287.25,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,19
831.0,11690.0,17340.56,5210.36,7524.65,3,18,6.0,5.0,30,6,4.666666667,5.4,2016,8,14
1340.0,89.319,89.319,1443.43,1443.43,6,36,6.0,6.0,36,6,4.833333333,4.833333333,2016,6,19
463.0,681.8333333,691.0,12304.48,15937.98,1,6,6.0,3.0,18,6,0.0,21.0,2016,7,25
1157.0,19.96666667,19.96666667,50.0,50.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
557.0,21.899,21.899,530.43,530.43,2,12,6.0,2.0,12,6,1.0,1.0,2016,3,6
782.0,2508.912,2524.68,107.52,97.23,5,30,6.0,6.0,36,6,3.5,3.0,2016,3,7
643.0,3920.0,3920.0,1521.56,1521.56,2,12,6.0,2.0,12,6,8.5,8.5,2016,8,20
897.0,11520.858,11564.58,614.02,735.52,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,27
216.0,7878.0,8245.79,4491.52,4671.52,1,6,6.0,2.0,12,6,0.0,12.0,2016,8,8
168.0,35.59733333,35.59733333,578.2,578.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,28
174.0,5445.3,5475.5,3066.12,3171.96,7,42,6.0,8.0,48,6,3.333333333,3.714285714,2016,12,7
1105.0,99.57933333,99.57933333,238.26,238.26,4,24,6.0,4.0,24,6,5.666666667,5.666666667,2016,6,22
500.0,17856.0,21895.83,2165.22,4085.22,2,18,12.0,3.0,24,12,2.0,2.0,2016,10,8
825.0,6213.0,7137.46,295.68,1031.84,3,18,6.0,5.0,30,6,8.0,5.6,2016,7,8
175.0,14735.146,14814.82,1440.93,1768.95,8,48,6.0,12.0,72,6,2.25,2.181818182,2016,7,21
153.0,20.0,20.0,1858.05,1858.05,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
493.0,43.11333333,43.11333333,2108.01,2108.01,3,18,6.0,3.0,18,6,10.0,10.0,2016,6,29
1323.0,36.345,36.345,1455.84,1455.84,3,18,6.0,3.0,18,6,3.666666667,3.666666667,2016,9,6
196.0,26.93333333,26.93333333,164.48,164.48,3,18,6.0,3.0,18,6,3.0,3.0,2016,6,16
485.0,6498.0,9175.83,3455.33,4012.35,1,6,6.0,5.0,30,6,0.0,5.2,2016,6,8
355.0,67.5,67.5,150.0,150.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
1958.0,10.376,10.376,31.52,31.52,2,12,6.0,2.0,12,6,0.0,0.0,2016,4,6
1155.0,19.308,19.308,75.0,75.0,1,6,6.0,1.0,6,6,11.0,11.0,2016,6,6
1124.0,2.900333333,2.900333333,201.61,201.61,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
1807.0,105.496,105.496,490.92,490.92,5,30,6.0,5.0,30,6,2.0,2.0,2016,12,6
93.0,504.95,549.5,19233.05,24052.82,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,27
90.0,4.053333333,4.053333333,1574.4,1574.4,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,16
1140.0,23.83333333,23.83333333,-40.2,-40.2,2,12,6.0,2.0,12,6,5.0,5.0,2016,5,6
1353.0,68.859,68.859,2149.74,2149.74,3,18,6.0,3.0,18,6,2.0,2.0,2016,6,27
539.0,7850.0,7945.85,15742.99,16876.09,2,12,6.0,5.0,30,6,8.0,5.25,2016,7,31
186.0,56.56,56.56,1296.4,1296.4,2,12,6.0,2.0,12,6,17.5,17.5,2016,6,28
157.0,47.17333333,47.17333333,885.37,885.37,5,30,6.0,5.0,30,6,5.0,5.0,2016,6,29
297.0,204.5416667,204.5416667,99.0,99.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
839.0,17963.874,18126.02,1764.77,1208.26,1,12,12.0,1.0,12,12,0.0,0.0,2016,7,19
614.0,1085.309,1098.49,-54.28,-70.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,7
820.0,15276.0,19979.1,2964.84,4034.04,2,18,12.0,8.0,54,12,3.5,3.111111111,2016,8,15
506.0,16.66,16.66,793.17,793.17,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,21
619.0,0.8,0.8,1086.75,1086.75,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
84.0,37.493,37.493,208.29,208.29,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,6
863730.2575,24.74333333,24.74333333,104.0,104.0,3,18,6.0,3.0,18,6,3.0,3.0,2016,6,13
354.0,4050.0,4050.0,407.85,407.85,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,25
1233.0,15086.0,20496.08,3271.4,6105.23,6,42,12.0,15.0,96,12,1.5,2.5625,2016,8,15
308.0,43325.14133,43427.49067,7683.61,7526.11,6,36,6.0,7.0,42,6,1.666666667,1.857142857,2016,7,23
206.0,83.2,83.2,336.7,336.7,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,26
809.0,4765.0,4765.0,1043.48,1043.48,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,20
629.0,81.0,81.0,2076.9,2076.9,6,36,6.0,7.0,42,6,4.833333333,4.833333333,2016,6,30
952.0,3735.0,3735.0,200.13,200.13,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,18
719.0,90.82533333,90.82533333,389.81,389.81,9,54,6.0,9.0,54,6,2.375,2.375,2016,6,17
1390.0,70.0,70.0,1572.48,1572.48,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,24
714.0,605.2953333,606.11,26.0,30.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,7
256.0,15813.537,15905.79,3286.91,5577.59,12,78,12.0,15.0,96,12,1.833333333,1.866666667,2016,7,21
566.0,34.31466667,34.31466667,-140.48,-140.48,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,6
400.0,19444.5,31895.21,27276.39,45755.31,5,30,6.0,8.0,48,6,1.285714286,1.7,2016,8,13
1329.0,15671.0,21596.76,3272.39,3959.69,2,24,81942.46706,3.0,30,12,9.5,10.0,2016,9,8
2034.0,12466.59,12534.54,299.96,299.96,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,25
431.0,20.33333333,20.33333333,158.5,158.5,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
84.0,1.02,1.02,4.0,4.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
2022.0,11.10666667,11.10666667,131.88,131.88,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,6
230.0,1304.117667,1310.57,83.9,83.36,9,54,6.0,10.0,60,6,3.444444444,3.444444444,2016,1,7
54.0,7.110666667,7.110666667,211.64,211.64,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,6
177.0,5555.825,5598.25,3675.78,4084.2,4,24,6.0,4.0,24,6,1.666666667,1.666666667,2016,3,7
634.0,637.3333333,640.0,556.29,581.73,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,7
336.0,4093.357333,4121.67,664.13,1070.13,2,12,6.0,4.0,24,6,4.0,3.0,2016,7,14
1012.0,5555.422667,5593.18,1019.83,1099.83,2,12,6.0,2.0,12,6,0.0,0.0,2016,4,7
935.0,15020.19133,15072.34,5115.93,6051.3,3,18,6.0,4.0,24,6,7.0,5.75,2016,7,19
204.0,284.0906667,284.0906667,2042.24,2042.24,8,48,6.0,8.0,48,6,1.125,1.125,2016,6,16
357.0,33.2,33.2,412.56,412.56,5,30,6.0,5.0,30,6,14.4,14.4,2016,6,24
241.0,3824.0,3824.0,16858.63,22650.49,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,8
1211.0,2925.208,2932.39,280.95,308.11,1,6,6.0,2.0,12,6,0.0,28.5,2016,7,14
621.0,600.0,600.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,7
283.0,116.264,116.264,417.84,417.84,3,18,6.0,3.0,18,6,2.666666667,2.666666667,2016,12,6
1197.0,70.24333333,70.24333333,1069.64,1069.64,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,26
219.0,5561.248667,5576.39,355.83,419.83,2,12,6.0,3.0,18,6,9.0,9.0,2016,7,16
448.0,17955.93733,18012.12,9471.83,10666.92,4,48,12.0,6.0,60,12,3.0,3.166666667,2016,7,29
175.0,4020.0,5239.7,399.25,960.81,1,6,6.0,2.0,12,6,0.0,0.0,2016,12,8
777.0,67.17333333,67.17333333,1087.46,1087.46,4,24,6.0,4.0,24,6,31.75,31.75,2016,6,22
1123.0,62.95333333,62.95333333,2621.64,2621.64,6,36,6.0,6.0,36,6,3.8,3.8,2016,6,28
80.0,848.7673333,856.27,1592.76,1837.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,7
749.0,44.9,44.9,3723.5,3723.5,4,24,6.0,4.0,24,6,6.0,6.0,2016,6,25
382.0,21178.0,21271.85,1899.47,2693.87,4,30,12.0,4.0,30,12,1.75,2.4,2016,7,30
380.0,5.467,5.467,133.2,133.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,6
165.0,3.9,3.9,127.32,127.32,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
416.0,5.06,5.06,23.0,23.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,23
428.0,87.25,87.25,454.8,454.8,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,15
111.0,0.896,0.896,313.2,313.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,24
806.0,19167.0,41106.25,13861.92,28262.4,3,36,12.0,19.0,138,12,4.4,2.5,2016,8,15
362.0,18380.0,21044.62,3166.39,3666.52,3,36,12.0,6.0,54,12,4.5,3.666666667,2016,8,15
211.0,9516.472,9541.09,1140.65,1225.79,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,7
811.0,1394.975,1414.25,225.56,279.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,7
629.0,20.24,20.24,8828.0,8828.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,20
835.0,133.2,133.2,728.0,728.0,7,42,6.0,7.0,42,6,2.714285714,2.714285714,2016,6,20
1970.0,29.12,29.12,215.67,215.67,2,12,6.0,2.0,12,6,1.5,1.5,2016,6,21
183.0,27337.0,29785.44,6524.24,9800.54,1,12,12.0,1.0,12,12,0.0,0.0,2016,3,8
538.0,2555.472,2554.02,2661.16,9705.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,22
1581.0,4336.325333,4361.84,84.0,180.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,16
1148.0,10.755,10.755,-39.72,-39.72,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
123.0,7636.942,7647.57,54.0,90.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,7
581.0,10550.0,10550.0,1304.35,1304.35,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,8
117.0,17915.56167,18112.45,2826.05,4060.76,6,36,6.0,6.0,36,6,1.833333333,1.833333333,2016,7,17
330.0,3664.603,3692.29,11641.69,12857.5,8,48,6.0,1486.170436,54,6,4.0,13.33333333,2016,9,7
474.0,184.2493333,184.2493333,1990.25,1990.25,5,30,6.0,5.0,30,6,1.25,1.25,2016,6,19
598.0,16.86,16.86,382.05,382.05,4,24,6.0,4.0,24,6,5.75,5.75,2016,9,6
593.0,275.95,275.95,-934.5,-934.5,3,18,6.0,3.0,18,6,7.0,7.0,2016,6,15
148.0,0.0,0.0,195.75,195.75,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,6
918.0,14.544,14.544,1333.02,1333.02,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
571.0,12579.0,23355.94,1799.19,6949.85,2,12,6.0,2.0,12,6,1.5,1.5,2016,9,8
183.0,14302.713,14348.71,4018.8,5411.52,2,12,6.0,3.0,18,6,2.0,2.666666667,2016,7,21
182.0,10284.0,12677.61,2611.98,4057.04,4,24,45073.63022,5.0,30,6,2.5,3.4,2016,8,13
632.0,500.0,500.0,4610.2,5010.5,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
738.0,4327.415,4361.05,3800.7,4056.69,3,18,6.0,4.0,24,6,6.333333333,8.5,2016,7,21
1226.0,7994.388,8062.96,2189.69,5466.11,5,30,6.0,6.0,36,6,2.8,3.0,2016,7,21
1069.0,160.9156667,160.9156667,323.61,323.61,7,42,6.0,7.0,42,6,4.285714286,4.285714286,2016,6,23
120.0,30.55,30.55,1517.88,1517.88,1,6,6.0,1.0,6,6,7.0,7.0,2016,6,13
582.0,26159.42533,26374.76,3863.15,6599.88,6,36,6.0,11.0,66,6,2.833333333,3.090909091,2016,7,29
184.0,4951.97,5060.94,1910.31,2708.46,9,54,6.0,15.0,90,6,3.5,3.142857143,2016,7,15
166.0,106.376,106.376,990.96,990.96,4,24,6.0,4.0,24,6,3.666666667,3.666666667,2016,12,6
1232.0,7.655,7.655,755.55,755.55,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
337.0,621.75,622.5,389.76,403.2,2,12,6.0,2.0,12,6,9.0,9.0,2016,1,7
266.0,200.6333333,200.6333333,1244.62,1244.62,10,60,6.0,10.0,60,6,2.0,2.0,2016,6,26
467.0,12.104,12.104,46.56,46.56,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,24
713.0,1520.0,1520.0,99.56,99.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,17
552.0,71.19666667,71.19666667,1051.44,1051.44,4,24,6.0,4.0,24,6,3.0,3.0,2016,6,26
633.0,2063.825,2078.99,1247.31,1476.86,4,24,6.0,4.0,24,6,4.0,4.0,2016,5,7
1062.0,9.192,9.192,341.19,341.19,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,6
827.0,23675.0,28710.03,5395.83,6310.53,3,18,6.0,3.0,18,6,1.5,1.5,2016,1,8
313.0,14648.0,18393.79,1900.48,4787.61,4,24,6.0,6.0,42,12,3.25,5.857142857,2016,5,8
71.0,0.1,0.1,261.0,261.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
391.0,1280.168,1295.46,236.64,295.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,7
872.0,1709.035333,1721.81,4332.1,4595.3,3,18,6.0,3.0,18,6,8.5,8.5,2016,4,7
223.0,7.2,7.2,26.19,26.19,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,27
719.0,6223.532,6251.22,6587.77,7912.69,5,30,6.0,5.0,30,6,3.25,4.8,2016,12,7
86.0,9798.7,9841.0,551.83,659.83,2,24,12.0,2.0,24,12,0.0,0.0,2016,9,7
946234.2319,-2.5,-2.5,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
214.0,10.57333333,10.57333333,806.1,806.1,2,12,6.0,2.0,12,6,12.0,12.0,2016,10,6
1463.0,905.1666667,906.2,2525.0,3030.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,5,7
124.0,43.33333333,43.33333333,130.01,190.91,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,23
108.0,96.616,96.616,674.83,674.83,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,13
432.0,2.2,2.2,108.03,108.03,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,6
76.0,7.423333333,7.423333333,238.68,238.68,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,17
